gold_id,case_id,conversation_id,customer_message,context,proposed_status,proposed_areas,proposed_intents,proposed_primary_intent,proposed_states,proposed_should_escalate,human_status,human_areas,human_intents,human_primary_intent,human_states,human_should_escalate,human_escalation_reason,human_notes,review_flags,assistant_outcome,review_priority,assistant_status_recommendation,assistant_areas_recommendation,assistant_intents_recommendation,assistant_primary_intent_recommendation,assistant_states_recommendation,assistant_should_escalate_recommendation,assistant_escalation_reason_recommendation,assistant_notes_recommendation,human_action,adjudication_status
gold_0071,amazon_case_0019408,551993,"Just found out delivery doesn't ""open up fences"" so instead the courier stands on the sidewalk and heaves the package over the unlocked gate and onto my porch. USPS, UPS, FedEx and the others don't have this policy.","CUSTOMER: Just found out delivery doesn't ""open up fences"" so instead the courier stands on the sidewalk and heaves the package over the unlocked gate and onto my porch. USPS, UPS, FedEx and the others don't have this policy.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0072,amazon_case_0148035,1276261,hey I'm due a package tomorrow that I paid next day delivery for and my tracking status is still awaiting dispatch! Help?,CUSTOMER: hey I'm due a package tomorrow that I paid next day delivery for and my tracking status is still awaiting dispatch! Help?,NORMAL,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0073,amazon_case_0081735,385943,"I did not get an e-mail or any other notification telling me that my order had updated in any way, shipped or delayed.","CUSTOMER: Dang first I didn’t get my BF2 beta code in a timely manner and now I’m not getting release day delivery on 😖 <URL>
BRAND: Sorry to see this Travis - what delivery date did we provide in the order confirmation email ?
CUSTOMER: <URL>
BRAND: Sorry to see that, when was the tracking updated?
CUSTOMER: I got that email in September with no other update. I checked the order status Sunday to see if it shipped when I saw the new date.
BRAND: Thank you for the information, Travis! Just to clarify, was there an update on the order status when you checked on sunday?
CUSTOMER: I did not get an e-mail or any other notification telling me that my order had updated in any way, shipped or delayed.",NORMAL,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0074,amazon_case_0030454,1356288,hi my parcel Q60949094874 is due to be delivered today but still hasn't arrived. Can I get an update please? ☺️,CUSTOMER: hi my parcel Q60949094874 is due to be delivered today but still hasn't arrived. Can I get an update please? ☺️,NORMAL,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,,Due today and asks for an update; promised window is not clearly exceeded.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,,Due today and asks for an update; promised window is not clearly exceeded.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0075,amazon_case_0029696,2141351,. it says you may have lost my package and has no estimated delivery date. My package is almost a month late. 🙄,CUSTOMER: . it says you may have lost my package and has no estimated delivery date. My package is almost a month late. 🙄,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0076,amazon_case_0020593,2913139,Would you please thank your driver for leaving my parcel on the doorstep in view for all to see and to get soaked as it was rain. First time this has happened. After I got a message saying my parcel had been handed to resident. Not the best of service this time <URL>,CUSTOMER: Would you please thank your driver for leaving my parcel on the doorstep in view for all to see and to get soaked as it was rain. First time this has happened. After I got a message saying my parcel had been handed to resident. Not the best of service this time <URL>,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Primary complaint is poor carrier handling.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Primary complaint is poor carrier handling.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0077,amazon_case_0071826,367922,"delivery is great & all until the driver decides it’s raining too hard, falsely marks your packages delivered, & leaves😠","CUSTOMER: delivery is great & all until the driver decides it’s raining too hard, falsely marks your packages delivered, & leaves😠",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0078,amazon_case_0086953,394389,"I've spoken to you on the phone, it's not about my order - it's about the lazy courier being able to choose to not deliver the parcel","CUSTOMER: How let lazy couriers get away with this is unacceptable, this would have gone through the letterbox if they'd actually come here <URL>
BRAND: Oh no! Sorry for the frustrations, Tom! Contact us here: <URL> so we can look into this further for you.
CUSTOMER: I've spoken to you on the phone, it's not about my order - it's about the lazy courier being able to choose to not deliver the parcel",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0079,amazon_case_0140187,2573803,"Crappy your delivery driver throw my parcel behind a bin, didn’t bother with the doorbell or to knock. Only knew it was delivered when I checked tracking. Had been left outside in the wet for an hour. Not impressed. 😡","CUSTOMER: Crappy your delivery driver throw my parcel behind a bin, didn’t bother with the doorbell or to knock. Only knew it was delivered when I checked tracking. Had been left outside in the wet for an hour. Not impressed. 😡",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0080,amazon_case_0064756,2453614,: PLEASE tell your delivery people to ring the bell when they leave packages in the rain and don't block doors in case of a fire too,CUSTOMER: : PLEASE tell your delivery people to ring the bell when they leave packages in the rain and don't block doors in case of a fire too,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0081,amazon_case_0051595,74685,The item is being returned undelivered by the courier,"CUSTOMER: no delivery after 7 days of fake promises.. this is not what is expected from a brand that is ""Trusted By Crores ofIndians"" <URL>
BRAND: That's not cool; I'm so sorry to learn about the delay with the delivery. We never want you to experience this. Allow us to sort this for you by sharing your details here: <URL> We'll check and reach out to you with an update.
CUSTOMER: The item is being returned undelivered by the courier",NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,False,,Item is being returned undelivered by courier; context says no delivery after seven days.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,False,,Item is being returned undelivered by courier; context says no delivery after seven days.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0082,amazon_case_0015278,808116,I just checked with courier guy. He said no receiver was available to collect ur return parcel. You guys r such a cheat,"CUSTOMER: i have shared required Detail asked for. Despite of escalating it so many times thru app. You are again asking me to describe
CUSTOMER: you ve my mail id, u can track my orders, u can see request for return. Despite asking issue Everytime is harassing ur customer
CUSTOMER: Before confirming any order, u must tell customer that in case of any issues, who will b responsible for returning the parcel.
BRAND: Sorry for the inconvenience. We do not have pickup facility at all the locations yet. Request you to self return the (1/2)
BRAND: item. I'll pass on your feedback internally. (2/2)
CUSTOMER: Then don't do business at such location. Will try to self return this product. N don't b sorry, I am sorry..will never try u now
BRAND: Apologies for the inconvenience. As mentioned earlier, we'll be sure to pass on the feedback.
CUSTOMER: Now neither I have product in my hand, nor my money. Never thought that amazon is such a cheat company
CUSTOMER: I am going to publish entire write up of this purchase thru social media along with all proofs .
BRAND: Sorry about the delay with the refund, Pranav. Please report that here: <URL> and we'll get this sorted.
CUSTOMER: I returned goods worth 1078 and got mail that I will b refunded 599 for something I never returned. U have made mockery of service
CUSTOMER: One more feather added to your pathetic service buckets and cheating skills.
CUSTOMER: Indeed u deserve such comment. Seriously man..u need to look into ur service big time. Complete goof up at ur end
BRAND: Sorry for the hassle. Please report this to our support team here: <URL> and we'll check this.
CUSTOMER: Despite of giving details, no action from ur side. Trap customer by sending wrong product and then refuse to return is ur habit
CUSTOMER: Flipkart and snapdeal js much much better than you In all aspects. Never faced such issue with them.
BRAND: That's quite a comment, Pranav. Could you confirm If you have shared your details through the link provided earlier?
BRAND: If you've shared your details, you must have received a correspondence from our team. Request you to check.
CUSTOMER: I have never faced any such issue thru Flipkart or Snapdeal. So smooth in <URL> or return if u r not satisfied.
CUSTOMER: I just checked with courier guy. He said no receiver was available to collect ur return parcel. You guys r such a cheat
CUSTOMER: I urge to all ...don't use amazon ... Try flipkart, snapdeal..they r much better then cheater amazon",NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0083,amazon_case_0139757,1262582,"I have an issue with returning an order. The request has been sent, but it's been a week and no one has picked up the item yet.","CUSTOMER: I have an issue with returning an order. The request has been sent, but it's been a week and no one has picked up the item yet.
BRAND: I'm sorry that the pick up hasn't been completed. Kindly report this to our support team 1/2^AR",NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0084,amazon_case_0064948,1143168,"Returned given to ur courier, have hand written receipt but u are denying return, still no refund after long struggle.","CUSTOMER: No email, in last mail u only claimed that received product is different mobile model, wherein I have given verified delivery to courier
BRAND: You should have received an email from social media team. Kindly check it here: <URL>
CUSTOMER: For your kind info, plz check the message center history. Last mail received on 12th, and ask to wait for 3 days
BRAND: Please revert to the same email and we'll reach out to you.
CUSTOMER: Returned given to ur courier, have hand written receipt but u are denying return, still no refund after long struggle.",NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,"Current message is about refund denial/non-receipt after a return, not the physical pickup itself.",,,NORMAL,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,"Current message is about refund denial/non-receipt after a return, not the physical pickup itself.",Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0085,amazon_case_0141245,478454,"My return shipment for order #405-7747707-9284302 was supposed to get picked up today. Unfortunately, I didn't get any call from the pickup service even after waiting for 3 hours. This is very unprofessional.","CUSTOMER: My return shipment for order #405-7747707-9284302 was supposed to get picked up today. Unfortunately, I didn't get any call from the pickup service even after waiting for 3 hours. This is very unprofessional.",NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0086,amazon_case_0144802,2319556,"Well considering the agent decided to call me ""Gretchin"" in the follow up email then I'm not overly pleased. No I can not change the delivery address, your agent told me I had to wait until tomorrow and get a refund and order again.","CUSTOMER: I honestly praise Amazon to people daily, constantly saying how good they are, but the person I just spoke to on the phone was useless. Gave me the worst advice and hasn't solved the problem at all. Actually disappointed.
CUSTOMER: My problem was still never solved after 3/4 weeks 🤷
BRAND: I'm sorry for the poor experience today. Without including any account details, can you tell us more about what's happened? We'd like to help!
CUSTOMER: Ordered two fire TV sticks, 100% chose the delivery address, press order, get the confirmation and you've chose a different delivery address. Phoned up to get the address changed, you rejected my cancellation after 5 minutes of ordering (cont)
CUSTOMER: And your member of staff didn't even get my name or email address correct after 4 attempts and then told me I have to order two more - which I can't because of the limit per customer - and wait for the delivery to fail tomorrow.
CUSTOMER: Your member of staff was not useful to me at all, I could barely hear them even on speaker phone, wasn't listening to anything I've said. It's a shame because I literally praise amazon daily, even to customers, I pay for prime and get this.
BRAND: Hey Alex, without posting personal information, what exactly happened?
BRAND: Hello, I'm sorry to hear this. Without disclosing any account/order information for security reasons can you give me a brief out line of the issue you are having?
CUSTOMER: A courier refused to give me my parcel and said he'd be back with it, and never did.
BRAND: If you'd like to provide direct agent feedback, you can do so via the survey that is sent at the conclusion of every call or chat. This will go directly to the agent's leadership. Are you able to update the address by following these steps: <URL>
BRAND: I am very sorry to hear this Stacey, can I ask for you to reach out to us through the following link please so we can investigate this for you: <URL> Thanks
CUSTOMER: Well considering the agent decided to call me ""Gretchin"" in the follow up email then I'm not overly pleased. No I can not change the delivery address, your agent told me I had to wait until tomorrow and get a refund and order again.",NORMAL,ORDER_MANAGEMENT,MODIFY_ORDER_DETAILS,MODIFY_ORDER_DETAILS,INITIAL_INQUIRY,False,NORMAL,ORDER_MANAGEMENT,MODIFY_ORDER_DETAILS,MODIFY_ORDER_DETAILS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,ORDER_MANAGEMENT,MODIFY_ORDER_DETAILS,MODIFY_ORDER_DETAILS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
